tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id,label
1505225253999770000,825692036657459000,2022-03-19T16:50:40.000Z,"And guess, no reply from @VodafoneUK 
Anyone actually like their phone network that isn't Vodafone? Looking to switch at this point. https://t.co/T75KUNVifE",sparkslabs_com,Michael «*»,"Manchester, England",quoted,1505221728020190000,-1
1504184099526820000,989514860261204000,2022-03-16T19:53:30.000Z,"@VodafoneUK 🫶🏼

Shame it's not working on WhatsApp for some reason 🫤",NameIsRichard,Richard,"England, United Kingdom",replied_to,1504152767555910000,-1
1504182258219030000,1091388113459520000,2022-03-16T19:46:11.000Z,@bt_uk I’ve sent one now Brian 👍🏼,georgewyn_,George Edwards,"Wales, United Kingdom",replied_to,1504178652187090000,1
1503849054920490000,72097300,2022-03-15T21:42:09.000Z,"@bt_uk internet and phone line down, any issues on going? WR14",PrincessMagick,𝕷𝖎𝖑𝖎𝖙𝖍𝖎𝖚𝖒,United Kingdom,Original_tweet,Null,-1
1506023759563530000,928947142156317000,2022-03-21T21:43:39.000Z,Hey @EE @MarcAllera let today be great: start showing support &amp; enact a policy for customers affected by domestic abuse #CorporateAccountability #CorporateResponsibility #DoSomething #victimblaming #SurvivorShaming #MeToo #CoerciveControl #FinancialAbuse #DomesticAbuse #Day1043,goodbooksLB,Lucie B,"London, England",Original_tweet,Null,1
1506011067914200000,1191339656,2022-03-21T20:53:13.000Z,@EE Hello I'm interested in an upgrade to an oppo x5 but says no plan available.,MR_FONZIE,Mr Fonzie,retired rugby union number 9 .,replied_to,1505801381738950000,-1
1505512978996760000,3405467206,2022-03-20T11:53:59.000Z,@bt_uk well I e been with by my start contract was up to 36mg and 6-8 up load but in Spalding my line they offered me max of 19mg and 1 meg up I feel they have lied about my new speed they have no records of my original contract I when I canceled 1 HR after I spoke to by sales,simonwi07619538,grumpy grandad,,Original_tweet,Null,-1
1505826663329900000,1248338856677610000,2022-03-21T08:40:28.000Z,"@EE You fuckin what 🤣🤣🤣 85 a month with a 30 upfront 🤣🤣

No wonder nobody likes EE you are a bunch of scammers",potato_twitch9,unobtainablepotato,,replied_to,1504427390738610000,-1
1504593422363070000,7117212,2022-03-17T23:00:00.000Z,"We're finished for the night. You’ve all been lovely! We'll see you 7am tomorrow. Need to change your personal details? Try My EE, which is available 24/7 https://t.co/7R4BhxY4OB",EE,EE,UK,Original_tweet,Null,-1
1504057150963860000,3414631307,2022-03-16T11:29:03.000Z,@o2 how do I know when my number has ported over from @VodafoneUK successfully??,LucasJTGleed,Lucas,"Swindon,England",Original_tweet,Null,1
1505605976124270000,1017748478,2022-03-20T18:03:32.000Z,"@VodafoneUK I’m so happy when I have a moment, I will be there for a while. #VodafoneTreats",pluckypuddin,Katrina Adams,"Lowestoft, England",replied_to,1505484294088640000,1
1505629713057860000,1263082148304760000,2022-03-20T19:37:51.000Z,"@EE £85 a month - WTF!

how is that a thing for the masses?",Law123John,John Law,,replied_to,1504427390738610000,1
1505593910642550000,1016744626747770000,2022-03-20T17:15:35.000Z,"@dillydolly86 @EE And now they seem to be ignoring people who are a bit aggrieved, as they have had to wait this stupidly long for something that they have messed up! And there website is still trying to sell them not saying the wait is this long!",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505590704059420000,-1
1505965328685230000,153118474,2022-03-21T17:51:28.000Z,@EE kitikpa la cha unu anya. How can you owe me £50 after I returned an upgraded phone within the 14 day cooling off period only to be billed £99. The idiot I spoke to on 150 said nothing can be done cos that my bill. Imagine the audacity? Arant nonsense.. Afọ SA gbue unu dia.,Mazipita,Gov Soludo's PA (He/Him) 🇳🇬 🇬🇧,"Hertfordshire ",Original_tweet,Null,-1
1505514789673620000,54736293,2022-03-20T12:01:11.000Z,@VodafoneUK I’m so happy when you’re in your car lol 😂,elcloak,🇬🇧 Jonny Dawes 🇺🇦,"Gloucester, England",replied_to,1505484294088640000,1
1504842139850650000,715604335149847000,2022-03-18T15:28:19.000Z,@EE Won’t be the last one either,SKontheradio,"Simon K, Radio presenter, Goalkeeper Enthusiast","Cobham, South East",replied_to,1504427390738610000,-1
1505125467002600000,139642367,2022-03-19T10:14:09.000Z,@EE Yes same on Safari and chrome,ZxzSkyBlue,Zxz,England,replied_to,1505118134231040000,1
1505590704059420000,246263425,2022-03-20T17:02:51.000Z,@Michael57690152 @EE The same one as you s22 white 128gb! There's been no communication unless I've asked either! Got told 21 days but today is day 21 and no change! Beginning to wonder why I'm leaving my current provider for them!,dillydolly86,K,,replied_to,1505589644968320000,-1
1504831353271040000,746530775395369000,2022-03-18T14:45:27.000Z,"@bt_uk Most definitely not sorted.
The operator during conversation actually said he was confirming the application. I pointed out it was in fact a #cancellation and he replied, in effect, 'Oh yes, silly me, am in the wrong page'. 
This feels very scammy to me @BT  ⛔️cold calling.",Aunty_Tori,Liverpool Naturopath,Liverpool in Europe,replied_to,1504734453813370000,-1
1505986063919200000,214607496,2022-03-21T19:13:52.000Z,"@bt_uk Do you have people cold calling about supposed Internet issues in the S12 area. There is a man knocking on doors with an EE branded hi-vis vest on, but couldn't give me any details when I asked about the issues.",SheffGinge,Nick,"Sheffield, England",Original_tweet,Null,-1
1503812234451070000,56086176,2022-03-15T19:15:50.000Z,@VodafoneUK #DreamHoliday Bali wrestling an Aardvark,Glyn1980,BGS,Dorset,replied_to,1503778049203920000,1
1505826266443920000,1387379639614600000,2022-03-21T08:38:53.000Z,@FitForHeroes @Dominiclangan @bt_uk @zeninternet I agree. Go with @zeninternet I've been with them for about 6 yrs now. Always had great service - and no price increase.,BDintheBorders,BDintheBorders,,replied_to,1505471325720270000,1
1505100267733360000,20678384,2022-03-19T08:34:01.000Z,@tdeacon23 We've got your back Tina 💪 I hope it gave you the boost you needed! James,Vodafone,Vodafone,UK,replied_to,1504958084816510000,1
1505559833637960000,153391583,2022-03-20T15:00:10.000Z,@VodafoneUK I'm so happy when you get a follow back on my way home from work.,Kodanshi,𓂓𓈙‎𓆑𓀀,𝚂𝚊𝚟𝚎 𝚆𝚊𝚛𝚙,replied_to,1505484294088640000,1
1504759545528310000,118750085,2022-03-18T10:00:07.000Z,"@andysaxton Hi Andy, I don't think the queues are too bad right now. if you don't want to call yourself, DM over your full address and postcode and your contact number, and we can give you a call and pass you over. Thanks ^Janet",BT,BT,UK,replied_to,1504757498506630000,1
1505502189246160000,296647469,2022-03-20T11:11:07.000Z,@VodafoneUK I'm so happy that after more than 2 decades with @VodafoneUK I'm moving both numbers to @SkyUK who offer better value and not try to increase monthly cost by 80% at renewal (yes EIGHTY PERCENT!) - such recognition by VF for loyalty.......,emelschwartz,emeles: wheres my Blue Tick?🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇪🇺,"United Kingdom, Europe.",replied_to,1505484294088640000,1
1504803367222190000,50628631,2022-03-18T12:54:15.000Z,Honest to goodness why I left @02 9 years ago I do not know because @VodafoneUK are as good as useless any time there is a problem. Every time I upgrade there is drama. There advantage scheme is only reason I stay and they can't get that right 🤷‍♀️,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland ",Original_tweet,Null,-1
1503731048177410000,118750085,2022-03-15T13:53:14.000Z,"@feartheswarm86 Hi,

If you have a mybt account you will find the early termination charges there.
Otherwise if you could advise your BT account number / details I can check it for you.

Thanks and regards ^Trevor",BT,BT,UK,replied_to,1503722240197680000,1
1505507861299970000,1295874924,2022-03-20T11:33:39.000Z,@VodafoneUK I am so happy when I have more time to look after my family together.,nomiasg,noman asghar,"Burnley, England",replied_to,1505484294088640000,1
1504846723901960000,957270390153384000,2022-03-18T15:46:32.000Z,@EE dreadful service. Made be pay £10 and still can't send WhatsApp or messenger,tredtoponty,John Lewis,"Llanhilleth ",Original_tweet,Null,-1
1505304912170830000,1337862046088640000,2022-03-19T22:07:12.000Z,@EE Goodnight ee,SpaceEvie,Evie,she/her,replied_to,1505272900558860000,1
1504458290050360000,1138139705705460000,2022-03-17T14:03:02.000Z,"WM5G, @nexgworx, @bt_uk and @nokia have collaborated to install a standalone #5G private network at @the_MTC_org to help manufacturers boost productivity and drive innovation beyond the duration of the @DCMS 5G Testbeds and Trials programme. 

Read more: https://t.co/3YgNIfTT8P https://t.co/fbx6ouFpui",WestMids5G,WM5G,"West Midlands, England",Original_tweet,Null,1
1505828502280490000,910679791,2022-03-21T08:47:46.000Z,@bt_uk Is this a private txt ? I have spoken with BT now and apparently it’s on its way 😉,11jbk,jan baker,,replied_to,1505824329694680000,1
1505850575237310000,1387379639614600000,2022-03-21T10:15:29.000Z,@TonyVCarter @FitForHeroes @Dominiclangan @bt_uk @zeninternet Looking forward to many more @zeninternet years!,BDintheBorders,BDintheBorders,,replied_to,1505847428439850000,1
1505569241772460000,41894658,2022-03-20T15:37:34.000Z,"@VodafoneUK I'm so happy when i eat your birthday cake 🎂😂

#InternationalDayOfHappiness",staceyhillx,Staceyhillx,"england ",replied_to,1505484294088640000,1
1504749971287040000,20678384,2022-03-18T09:22:04.000Z,"iPhone 13 Pro and iPhone 13 Pro Max. Now in Alpine Green.

Biggest Pro camera system upgrade ever
XDR display with ProMotion
Superfast 5G
Huge leap in battery life

Buy now: https://t.co/fA79M8hT67 https://t.co/XNAO3hgcvG",Vodafone,Vodafone,UK,Original_tweet,Null,1
1505232844784010000,1493848090637670000,2022-03-19T17:20:50.000Z,"@flagnetwork_NFT good project
@VinayChandraLal 
@aantonop 
@EE 
@LLnvr00",Hai3086517,Hai,,replied_to,1505219820413150000,1
1504753026736840000,1250165337536050000,2022-03-18T09:34:13.000Z,@EE If I would be explained that I have to pay 15 pounds extra to watch bt sports on large screen I wouldn't buy Smart Benefit SIM only contract.,MBudzewski,Marcin Budzewski,,replied_to,1504714218402190000,-1
1504744661117810000,118750085,2022-03-18T09:00:58.000Z,"@Cxlxnel Hi Gage, I'm really sorry the appointment can only be cancelled up to 2pm the day before. Don't worry if you're there just turn the engineer away or don't answer the door, we won't charge you for the visit. Was this for a fault or order? ^Dee",BT,BT,UK,replied_to,1504744376647530000,-1
1504857964896820000,338501250,2022-03-18T16:31:12.000Z,@bt_uk how much notice do I need to give to cancel broadband from the end of my current contract? And how do I do this?,djstallard,Daniel Stallard,"Swindon, England",Original_tweet,Null,-1
1504850175411590000,1016744626747770000,2022-03-18T16:00:15.000Z,"@EE That’s a laugh, cause most customers are still waiting for there s22 😂😂 me included 😬",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1504785132145820000,1
1504875734577430000,7117212,2022-03-18T17:41:49.000Z,"@andhealey That would be correct, yeah. You'd still have access to the full unlimited data during that time though 😊 -Craig",EE,EE,UK,replied_to,1504874833175360000,1
1504031075831620000,1340539185430750000,2022-03-16T09:45:26.000Z,i'm about to make the best phone call to @bt_uk to cancel my btinternet 🥳🎉🥳. @CommunityFibre is up and running and i can finally say goodbye to not so British Telecom... So excited this wonderful morning! 😎 https://t.co/EyAGGbDSaV,VizibleDarkness,🇯🇲 Fyew-jit-tiv 🇮🇪 - INTJ,Divided Kingdom  (GB),Original_tweet,Null,1
1504120744200090000,118750085,2022-03-16T15:41:45.000Z,@someotherfella1 I can seen your complaint reference - VOL013-660685731349 and your case handler sent you an update and advised the estimate repair date of your fault is the 18th March. We will have an update from our supplier on the 21st March when your case handler will then be in touch. ^Clare,BT,BT,UK,replied_to,1504109723372720000,-1
1504908275246150000,458628994,2022-03-18T19:51:07.000Z,"Paper spam from @ee, saying if we pay £10 more then we pay now (base rate) we can have shittier vdsl from @Bt_uk. No /29 routed IP, no multi line support as we'd have to use their useless router, no VPN support... Not much of an offer.",ChloeRaccoon,Chloe Raccoon,,Original_tweet,Null,-1
1505066663116420000,1407004506005640000,2022-03-19T06:20:29.000Z,@MarcAllera @bt_uk Keep hearing this annoying advert and thinking the 3 minutes the cellular would take to kick in would result in the same rage portrayed.,JamesBurnetts,James Burnett,,replied_to,1390592966801120000,-1
1504828945279110000,18924867,2022-03-18T14:35:53.000Z,"@bt_uk Hi, TalkTalk have been in contact offering us a deal to stay with them which is cheaper than the BT order we are switching to. Is there any chance of reducing the monthly cost of the package I have on order?",TomChap,Tom Chapman 💙🇪🇺🇺🇦💛,"Bath, UK",replied_to,1504455924181780000,-1
1505671525793420000,20333121,2022-03-20T22:24:00.000Z,"@VodafoneUK I'm so happy when you get back on the phone 

🤣 well that's kind of fitting lol #VodafoneTreats #InternationalDayOfHappiness",MoonshineMishap,Donna G,"Portsmouth, England.",replied_to,1505484294088640000,1
1503806819990650000,254660936,2022-03-15T18:54:19.000Z,"@bt_uk So far so good, I haven’t rested it yet but sister says it’s working :)",sheikh_haidar,Sheikh Haidar,,replied_to,1503739460986590000,1
1505083001482490000,574824397,2022-03-19T07:25:25.000Z,@BAFTA @adizadiva7 @EE Absolutely ❤️🖤❤️,CntSt0pWontSt0p,Patrick J. Maxwell (Mlinzi),UK Presently,replied_to,1503092586415890000,1
1503841021389590000,2901207916,2022-03-15T21:10:14.000Z,@VodafoneUK Australia to build a huge sandcastle #DreamHoliday,kgoldsmith89,Kimberly Goldsmith,"Milton Keynes, England",replied_to,1503778049203920000,1
1503486410707380000,442695768,2022-03-14T21:41:08.000Z,@VodafoneUK This gem made me feel like I was ahead of time 😂 https://t.co/PwOjCsOOrn,Jessica_Robyn_X,Jessica 🖤,"At least 2 metres away ",replied_to,1502645594212360000,1
1504826934592630000,85365820,2022-03-18T14:27:54.000Z,@EE Done,mattchandler95,-0,,replied_to,1504824747506510000,1
1505879243200380000,397922195,2022-03-21T12:09:24.000Z,Hi @bt_uk hope you are well. Just want to confirm if these text are from you? I think it a scam https://t.co/q8NLHvhFUy,ClemCheke,Clementina,"London, UK",Original_tweet,Null,-1
1504772952579010000,18798177,2022-03-18T10:53:23.000Z,"@EE hello, we're getting your broadband installed next Friday and I just need to sanity check that OpenReach are aware that we don't have a BT socket to plug the router in to. We had two visits from them when trying to get Plusnet set up a few weeks ago and they didn't manage it.",kerryjeanlister,KJL,"Hove, England",Original_tweet,Null,-1
1503782283924450000,1118152497196150000,2022-03-15T17:16:50.000Z,@VodafoneUK Greece to Ski down the tallest mountain #DreamHoliday,KatieCorr54,Katie Corr,"Liverpool, England, UK",replied_to,1503778049203920000,1
1504846908115800000,1492106166595430000,2022-03-18T15:47:16.000Z,"@EE Yeah all good now thank you, went into the Southend branch to ask the question. Apparently my antenna broke, but luckily was due an upgrade anyway so they gave me a new phone which is only £3 more per month from a iPhone 11 to 13. Thank you, appreciate it!!",HorseRacing779,BettingTips24/7,"England, United Kingdom",replied_to,1504846607749100000,1
1503673431627290000,1017330656332970000,2022-03-15T10:04:17.000Z,@VodafoneUK #VodafoneTreats   adventure  time  ❤❤❤❤❤ https://t.co/kheVc6DM8I,Mummy_of_7_Kids,Mummy 🌟 of 🌟 7 🌟 Kids,"North West, England ",replied_to,1498704627000230000,1
1505160582668090000,744457379224392000,2022-03-19T12:33:42.000Z,@VodafoneUK From city to countryside fresh air and daffodils brings a spring to my step via happiness https://t.co/bz3bFhsjkO,Eagereaderr,rl,,replied_to,1498704627000230000,1
1503914395411310000,1449494827117290000,2022-03-16T02:01:47.000Z,@VodafoneUK internet been down all day yesterday and still down. shocking stuff,RockNRolStar85,Bellshill Loyal,"Bellshill, North Lanarkshire ",Original_tweet,Null,-1
1504103284847560000,160899571,2022-03-16T14:32:22.000Z,"@VodafoneUK Sent message, look forward to hearing back from you.",codeprint,Phil Simpson,England,replied_to,1504038083930610000,-1
1505162147810230000,3504398542,2022-03-19T12:39:55.000Z,"Spoken to Mickey from EE who said he would be able to help me when I wrote online about what happened with myself and my EE contract and as usuall the outcome was.... no help 🙄
Thanks @EE",Andy_H84,Andy Highton,,Original_tweet,Null,-1
1505167832677500000,1306477939937210000,2022-03-19T13:02:30.000Z,@bt_uk why do you have such poor customer service? My mum wants to change her BT package and has spoken to 6 different people in the last week and not one has has done as she has asked!,saskiamuln1,saskiamuln1,"West Midlands, England",Original_tweet,Null,-1
1505209930386750000,100331970,2022-03-19T15:49:47.000Z,@DPDgroup_news @EE @EE Any news?,lewisgenney,lewis genney,"London, England",replied_to,1505191943894150000,1
1505596663804700000,1060904323,2022-03-20T17:26:31.000Z,"@bt_uk can’t believe how bad the customer service has been with BT. No internet for two weeks, tried to end contact and was told to pay £350 to do so. Absolutely shocking!",ThomasGrundy3,Tom Grundy,London,Original_tweet,Null,-1
1504189618538880000,498022646,2022-03-16T20:15:26.000Z,@engineers_feed @bt_uk fibre supposedly...#Crap 🇬🇧 🤷 https://t.co/0Rwfw6dB0M,DBudgen7,David budgen MBE #MCFC #CTID 💙💙,"England, United Kingdom",replied_to,1504160614523970000,1
1506017059276480000,2349393221,2022-03-21T21:17:02.000Z,@EE @tngap69v4u @EE are robbing bastards. Highest increase dor me as well. Absolute knobs,Gsingh1981,G Singh D,"Manchester, England",replied_to,1505998577109250000,-1
1504785132145820000,7117212,2022-03-18T11:41:47.000Z,"And we’ve partnered with Samsung to help customers with hearing impairments get the most out of EE and the new Samsung S22 range, too.

When our in-store QR code is scanned, it links to videos about the new Samsung series with sign language interpreter Simon, and closed captions. https://t.co/xggCSlaJJV",EE,EE,UK,replied_to,1504785066815280000,1
1505674634083160000,955785137651896000,2022-03-20T22:36:21.000Z,@bt_uk I was. I was sent a letter. BT post a 1.5 billion before tax profit in December. So why are you putting the rates up? I assume you've had an above inflation pay rise Aisling?,snowbindtrades,Alistair Wright,,replied_to,1504802856649560000,-1
1505635835206640000,116451098,2022-03-20T20:02:11.000Z,"@VodafoneUK I’m so happy when… doughnuts come round my house to play xbox 

#InternationalDayOfHappiness https://t.co/R4e2GSj6zG",greigo_uk,Greg Spencer,"Leicester, England",replied_to,1505484294088640000,1
1504755356970400000,118750085,2022-03-18T09:43:28.000Z,"@ChloeeRebekah 2/2  If you've any issues with this, please DM over your account details, full address &amp; post code, plus your contact number &amp; I'll look at this for you. ^Theresa",BT,BT,UK,replied_to,1504754711668450000,1
1505575406837060000,616265884,2022-03-20T16:02:03.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979610000,1
1504826245640500000,589238182,2022-03-18T14:25:09.000Z,@ee I am mad as hell at you. I have been a customer since when you where Orange. You let me down. I spent £624 on a watch and between you and DPD you can’t even get it delivered. Think I’ll give O2 a call.,RobClarke20,Rob Clarke,london,Original_tweet,Null,-1
1505212461330440000,825692036657459000,2022-03-19T15:59:50.000Z,"@VodafoneUK I've given you all the information you need to answer the question. It's a Moto G9 Play, sold to me in late november 2021, delivered early December 2021.
You're selling the exact same model now. Is it compatible or incompatible?
If incomatible why are you saying it isn't?",sparkslabs_com,Michael «*»,"Manchester, England",replied_to,1505211859351270000,-1
1504955815073130000,7117212,2022-03-18T23:00:01.000Z,"Good night, folks. Our team will be back at 8am tomorrow morning. You can access your account 24 hours a day at https://t.co/7R4BhxY4OB",EE,EE,UK,Original_tweet,Null,1
1506007624952680000,66683915,2022-03-21T20:39:32.000Z,"Another day, another site survey, this time near Dronfield. Client is paying for 2 broadband connections at the moment and getting around 10mB download (on a good day)... 

Here's our test result as demonstrated to a disbelieving client 😂 free site survey anybody? @EE #EE5G https://t.co/rc5825kLBb",voottelecom,VOOT,"Sheffield, England",Original_tweet,Null,1
1504841714594370000,793840820,2022-03-18T15:26:38.000Z,@EE I can see the update it's still not here or dispatched I doubt you can tell me any different than yesterday.,Punkdude1981,Dan G 🤟,,replied_to,1504835296961220000,-1
1505135326335050000,2164699055,2022-03-19T10:53:20.000Z,@MichelleMansel8 @EE Loyalty means nothing these days! Make sure you use TopCashback as well to cash in on an offer 😊,Angharad_78,Angharad Walters 🏴󠁧󠁢󠁷󠁬󠁳󠁿✊,"Ferndale, Wales",replied_to,1505134588691100000,1
1504752898026230000,27967676,2022-03-18T09:33:42.000Z,"@bt_uk Morning. I've got some old routers of yours and want to return them for recycling, but can't seem to find out how on your website. Can you please advise? Thanks.",jordandias,Jordan Dias,London,Original_tweet,Null,-1
1504774888787260000,7117212,2022-03-18T11:01:05.000Z,"@paulswift36 Menu &gt; Upgrade &gt; Contact us (bottom left) &gt; Message us, or give our upgrades team a call on 150 from your EE phone or 08000798586 from any other phone. (2/2) -Michael D",EE,EE,UK,replied_to,1504774103840050000,1
1504790372001720000,863847536,2022-03-18T12:02:36.000Z,@VodafoneUK my March bill due next weekend. How long do you give people before you put restrictions on,AndyC360_,Andrew Corton 🇺🇦🇪🇺,"Rhodesia, England",Original_tweet,Null,-1
1505499404131870000,114477762,2022-03-20T11:00:03.000Z,@VodafoneUK I'm so happy when I get a chance to call you later today or tomorrow in the office x,jjaykayy,YouTube channel: JKaysCorner,,replied_to,1505484294088640000,1
1505222685919520000,825692036657459000,2022-03-19T16:40:28.000Z,"@VodafoneUK Well, why don't find out and reply to this thread?
I'm asking straight and simple questions and you're unable to say if the G9 Play YOU ARE SELLING NOW is compatible with your own network.
Imagine I'm a customer looking to replace my daughter's phone (&amp; I might be) and try again.",sparkslabs_com,Michael «*»,"Manchester, England",replied_to,1505221728020190000,-1
1504763371324910000,910679791,2022-03-18T10:15:19.000Z,@bt_uk Im still waiting for packaging to return my BT Hub . How long do I wait ?,11jbk,jan baker,,Original_tweet,Null,-1
1505837513981800000,1430061584211230000,2022-03-21T09:23:35.000Z,"The latest in the @BT_UK saga - charged £160 early termination fees after they cut my line off without my consent. Credited but not refunded. Nearly 4 weeks on, still no broadband, still awaiting call from Head of Department or Ops manager since Thursday last week. Tiresome.",f0resttemple,Drew,"Newcastle, England",Original_tweet,Null,-1
1503469232331410000,21339870,2022-03-14T20:32:52.000Z,"@VodafoneUK Just done another and it’s 2.6mbps, and now my sky go has stopped.",IamPaulGibson,Paul.i.am,"arreton, isle of wight",replied_to,1503468735180550000,-1
1504778878853790000,7117212,2022-03-18T11:16:56.000Z,"@ItsJamesPowers Hey James, 

I'm really sorry that you've been left feeling so disappointed by the service when you've been upgrading, I can absolutely appreciate that any unexpected charges are always an unwelcome surprise! I'd like to have a look into this, could you DM me? - Jess https://t.co/m14c5xhQi0",EE,EE,UK,replied_to,1504776578441650000,-1
1506026427052970000,118750085,2022-03-21T21:54:15.000Z,@GeorgeFeenan Hi I am really sorry to hear this. Please PM me with the BT account details and I can take a further look into this for you. Thanks ^Aled,BT,BT,UK,replied_to,1506025600473090000,-1
1504777881544710000,69805646,2022-03-18T11:12:59.000Z,@EE The EE Community has quite a few similar cases so not just me,paulswift36,Paul Swift,Bransgore,replied_to,1504776918079580000,-1
1505486295812000000,42839884,2022-03-20T10:07:58.000Z,"@VodafoneUK I’m so happy when I have a chance I can feel the love and love it 💜

#InternationalDayOfHappiness #VodafoneTreats",kaylazoe,🦋Michaela🦋(⫩),Manchester (⫩),replied_to,1505484294088640000,1
1504894797647170000,118750085,2022-03-18T18:57:34.000Z,@WhozThatGirlttv Take a look on this link Jessica: https://t.co/gqud2yQZpH ^Catherine,BT,BT,UK,replied_to,1504892886294360000,1
